Scans,Initial Time,Final Time,Temperature[°C],Condutivity[mS/cm],Salinity[PSU],Conductance[S]
60,2018-05-26 12:37:51.929545,2018-05-26 12:38:52.724430,23.9986345,-0.01759610266666667,,-0.0037999073499999994
60,2018-05-26 12:39:02.749974,2018-05-26 12:40:03.413009,24.00215116666667,-0.017664304000000006,,-0.0038146356
60,2018-05-26 12:40:13.438984,2018-05-26 12:41:14.173013,24.004566500000006,-0.017590784666666668,,-0.003798759
60,2018-05-26 12:41:24.220480,2018-05-26 12:42:25.069160,24.006768500000003,-0.0170090945,,-0.0036731421833333324
60,2018-05-26 12:42:35.115543,2018-05-26 12:43:35.777740,24.00837916666667,-0.017501486666666666,,-0.0037794748333333326
60,2018-05-26 12:43:45.803633,2018-05-26 12:44:46.504952,24.009775833333336,-0.017516188666666665,,-0.003782649783333333
60,2018-05-26 12:44:56.552911,2018-05-26 12:45:57.187171,24.01235366666667,-0.017436459333333335,,-0.0037654319333333334
60,2018-05-26 12:46:07.211125,2018-05-26 12:47:07.874416,24.012191999999995,-0.017633197166666666,,-0.0038079182
60,2018-05-26 12:47:17.922621,2018-05-26 12:48:18.562644,24.012461000000005,-0.017805501499999998,,-0.0038451273166666667
60,2018-05-26 12:48:28.588384,2018-05-26 12:49:29.285779,24.014905500000005,-0.0176200695,,-0.0038050829499999997
60,2018-05-26 12:49:39.334037,2018-05-26 12:50:40.054516,24.01469083333333,-0.01754758,,-0.003789428833333333
60,2018-05-26 12:50:50.104101,2018-05-26 12:51:50.861932,24.015416000000002,-0.01736571783333334,,-0.0037501553666666673
60,2018-05-26 12:52:00.887474,2018-05-26 12:53:01.727696,24.01858566666667,-0.017536999499999997,,-0.003787144033333333
60,2018-05-26 12:53:11.774439,2018-05-26 12:54:12.622675,24.020681000000003,-0.017717684833333334,,-0.003826163166666667
60,2018-05-26 12:54:22.668975,2018-05-26 12:55:23.363178,24.0221575,-0.017399427000000002,,-0.0037574350833333337
60,2018-05-26 12:55:33.388790,2018-05-26 12:56:34.052755,24.02349966666667,-0.017465467833333335,,-0.00377169645
60,2018-05-26 12:56:44.078327,2018-05-26 12:57:44.778664,24.02489633333333,-0.017546613833333332,,-0.0037892202333333334
60,2018-05-26 12:57:54.804603,2018-05-26 12:58:55.634206,24.028814833333332,-0.01761149483333333,,-0.003803231283333333
60,2018-05-26 12:59:05.680066,2018-05-26 13:00:06.553787,24.030050000000003,-0.017332771166666667,,-0.003743040583333333
60,2018-05-26 13:00:16.600293,2018-05-26 13:01:17.318721,24.031338,-0.017404901333333334,,-0.003758617316666668
60,2018-05-26 13:01:27.363139,2018-05-26 13:02:28.015023,24.035551500000004,-0.01757274316666667,,-0.003794862816666667
60,2018-05-26 13:02:38.040742,2018-05-26 13:03:38.739929,24.036732500000003,-0.017614549,,-0.0038038909833333335
60,2018-05-26 13:03:48.765557,2018-05-26 13:04:49.517557,24.040812833333334,-0.017718954166666665,,-0.0038264374000000004
60,2018-05-26 13:04:59.543470,2018-05-26 13:06:00.345881,24.04478566666667,-0.017708319000000004,,-0.0038241406
60,2018-05-26 13:06:10.384560,2018-05-26 13:07:11.037656,24.045216000000003,-0.01711827566666667,,-0.0036967197500000003
60,2018-05-26 13:07:21.072773,2018-05-26 13:08:21.802793,24.049915166666665,-0.017370547833333336,,-0.0037511984333333335
60,2018-05-26 13:08:31.850098,2018-05-26 13:09:32.727996,24.05091,-0.017503289833333335,,-0.0037798642999999996
60,2018-05-26 13:09:42.774911,2018-05-26 13:10:43.474310,24.05397083333333,-0.017514192166666664,,-0.003782218716666667
60,2018-05-26 13:10:53.520172,2018-05-26 13:11:54.256465,24.05576983333333,-0.017359267666666664,,-0.003748762633333334
60,2018-05-26 13:12:04.282476,2018-05-26 13:13:05.055409,24.058214,-0.01770922883333333,,-0.003824337333333333
60,2018-05-26 13:13:15.103951,2018-05-26 13:14:15.978855,24.060870166666668,-0.017278590333333333,,-0.0037313402166666665
60,2018-05-26 13:14:26.025216,2018-05-26 13:15:26.858335,24.062936166666663,-0.017661903,,-0.003814117116666666
60,2018-05-26 13:15:36.904874,2018-05-26 13:16:37.664852,24.065728000000004,-0.017449036333333334,,-0.0037681480833333327
60,2018-05-26 13:16:47.690837,2018-05-26 13:17:48.386031,24.067313500000004,-0.0174908145,,-0.0037771702166666666
60,2018-05-26 13:17:58.411942,2018-05-26 13:18:59.095872,24.069623833333328,-0.017399151166666668,,-0.0037573755166666663
60,2018-05-26 13:19:09.144032,2018-05-26 13:20:09.954507,24.072120333333334,-0.01768246633333333,,-0.003818557633333333
60,2018-05-26 13:20:19.980297,2018-05-26 13:21:20.626956,24.074671166666665,-0.017288250166666668,,-0.003733426316666667
60,2018-05-26 13:21:30.652729,2018-05-26 13:22:31.429991,24.076902666666665,-0.0175325185,,-0.0037861764333333324
60,2018-05-26 13:22:41.478687,2018-05-26 13:23:42.117400,24.0797475,-0.01745876883333333,,-0.0037702500833333335
60,2018-05-26 13:23:52.142240,2018-05-26 13:24:52.816971,24.08364033333334,-0.017318170666666667,,-0.0037398874833333338
60,2018-05-26 13:25:02.834154,2018-05-26 13:26:03.692094,24.084875000000004,-0.017541453,,-0.0037881056666666667
60,2018-05-26 13:26:13.731306,2018-05-26 13:27:14.621519,24.088068500000002,-0.017358780666666667,,-0.0037486572833333336
60,2018-05-26 13:27:24.658365,2018-05-26 13:28:25.397229,24.089894333333334,-0.01735206416666667,,-0.003747206916666667
60,2018-05-26 13:28:35.443578,2018-05-26 13:29:36.105129,24.093519,-0.01759869716666667,,-0.0038004676833333336
60,2018-05-26 13:29:46.153195,2018-05-26 13:30:46.897906,24.095318833333337,-0.017489084499999998,,-0.003776796733333333
60,2018-05-26 13:30:56.922811,2018-05-26 13:31:57.737394,24.098569,-0.017248818166666666,,-0.003724910833333333
60,2018-05-26 13:32:07.784234,2018-05-26 13:33:08.676246,24.10139,-0.017780145833333334,,-0.003839651783333334
60,2018-05-26 13:33:18.724126,2018-05-26 13:34:19.551668,24.10249133333333,-0.017601199833333334,,-0.00380100815
60,2018-05-26 13:34:29.582571,2018-05-26 13:35:30.259606,24.104478500000003,-0.017470407833333333,,-0.003772763416666666
60,2018-05-26 13:35:40.306738,2018-05-26 13:36:41.026890,24.1059015,-0.017612028833333338,,-0.003803346583333333
60,2018-05-26 13:36:51.052453,2018-05-26 13:37:51.907946,24.107996999999997,-0.0174176625,,-0.0037613730166666673
60,2018-05-26 13:38:01.954812,2018-05-26 13:39:02.755629,24.110599999999994,-0.017552732666666668,,-0.0037905415166666666
60,2018-05-26 13:39:12.798163,2018-05-26 13:40:13.674528,24.113553500000005,-0.0172853985,,-0.003732810483333333
60,2018-05-26 13:40:23.723839,2018-05-26 13:41:24.591961,24.115835833333335,-0.017423679833333334,,-0.0037626724166666668
60,2018-05-26 13:41:34.639309,2018-05-26 13:42:35.426678,24.11811866666666,-0.017465108833333336,,-0.0037716190499999997
60,2018-05-26 13:42:45.452458,2018-05-26 13:43:46.349335,24.119381333333333,-0.017180267000000006,,-0.003710107000000001
60,2018-05-26 13:43:56.389136,2018-05-26 13:44:57.108922,24.124513,-0.017520108166666666,,-0.0037834961833333332
60,2018-05-26 13:45:07.152211,2018-05-26 13:46:07.802029,24.126473666666662,-0.017377190833333334,,-0.003752632883333334
60,2018-05-26 13:46:17.827895,2018-05-26 13:47:18.595378,24.129293166666663,-0.017291360166666662,,-0.003734097899999999
60,2018-05-26 13:47:28.644039,2018-05-26 13:48:29.486825,24.132005,-0.01766239983333333,,-0.0038142244333333334
60,2018-05-26 13:48:39.512966,2018-05-26 13:49:40.206725,24.135387333333327,-0.017470434666666663,,-0.003772769383333333
60,2018-05-26 13:49:50.244471,2018-05-26 13:50:50.981055,24.139628833333333,-0.017405260333333332,,-0.00375869475
60,2018-05-26 13:51:01.003863,2018-05-26 13:52:01.750405,24.1409445,-0.017525719833333335,,-0.0037847081833333337
60,2018-05-26 13:52:11.798807,2018-05-26 13:53:12.685869,24.145025,-0.0171945175,,-0.003713184633333333
60,2018-05-26 13:53:22.711682,2018-05-26 13:54:23.409114,24.147361833333328,-0.0173568855,,-0.0037482480166666668
60,2018-05-26 13:54:33.435594,2018-05-26 13:55:34.203716,24.150638666666662,-0.017119673999999994,,-0.0036970218500000005
60,2018-05-26 13:55:44.229497,2018-05-26 13:56:44.940425,24.1538345,-0.017584243,,-0.003797346333333334
60,2018-05-26 13:56:54.986143,2018-05-26 13:57:55.856473,24.157782833333332,-0.017776364333333336,,-0.0038388351333333336
60,2018-05-26 13:58:05.902126,2018-05-26 13:59:06.795832,24.160494999999994,-0.017267136166666665,,-0.0037288666666666663
60,2018-05-26 13:59:16.842143,2018-05-26 14:00:17.567354,24.165032666666665,-0.017483141333333337,,-0.0037755131666666665
60,2018-05-26 14:00:27.593365,2018-05-26 14:01:28.279803,24.167825166666667,-0.01733994783333333,,-0.0037445903000000004
60,2018-05-26 14:01:38.302281,2018-05-26 14:02:39.029076,24.170968333333334,-0.017462753333333334,,-0.0037711103666666665
60,2018-05-26 14:02:49.055218,2018-05-26 14:03:49.807492,24.174434166666668,-0.017294985499999995,,-0.0037348807
60,2018-05-26 14:03:59.833305,2018-05-26 14:05:00.583048,24.176959666666665,-0.017505847166666665,,-0.0037804166666666663
60,2018-05-26 14:05:10.631130,2018-05-26 14:06:11.506999,24.18203583333333,-0.017549217833333332,,-0.003789782483333333
60,2018-05-26 14:06:21.530310,2018-05-26 14:07:22.344471,24.186519166666667,-0.01706057183333333,,-0.0036842584333333333
60,2018-05-26 14:07:32.370309,2018-05-26 14:08:33.155572,24.187540166666665,-0.0170994795,,-0.003692660716666666
60,2018-05-26 14:08:43.199596,2018-05-26 14:09:43.887866,24.192616833333332,-0.01737275566666667,,-0.003751675266666666
60,2018-05-26 14:09:53.935185,2018-05-26 14:10:54.635513,24.197316833333332,-0.017277091166666664,,-0.0037310162833333327
60,2018-05-26 14:11:04.661510,2018-05-26 14:12:05.304519,24.202499999999997,-0.017435511166666664,,-0.003765227383333333
60,2018-05-26 14:12:15.330542,2018-05-26 14:13:16.014373,24.204595666666663,-0.017183588833333333,,-0.0037108242666666668
60,2018-05-26 14:13:26.034326,2018-05-26 14:14:26.701518,24.2092405,-0.017690010500000002,,-0.0038201868333333335
60,2018-05-26 14:14:36.728931,2018-05-26 14:15:37.628005,24.210529500000003,-0.0171541295,,-0.003704462483333333
60,2018-05-26 14:15:47.674909,2018-05-26 14:16:48.489550,24.213725500000002,-0.017712458666666663,,-0.0038250346833333332
60,2018-05-26 14:16:58.531643,2018-05-26 14:17:59.272864,24.2148545,-0.01742161866666667,,-0.003762227283333333
60,2018-05-26 14:18:09.311729,2018-05-26 14:19:10.155455,24.217056833333338,-0.017469119333333335,,-0.0037724852499999998
60,2018-05-26 14:19:20.200519,2018-05-26 14:20:21.046125,24.21968933333333,-0.017531691166666665,,-0.003785997683333333
60,2018-05-26 14:20:31.072082,2018-05-26 14:21:31.814705,24.22256433333333,-0.017470021999999998,,-0.0037726799499999994
60,2018-05-26 14:21:41.840563,2018-05-26 14:22:42.539942,24.222456166666667,-0.017358090333333333,,-0.003748508333333333
60,2018-05-26 14:22:52.566286,2018-05-26 14:23:53.318813,24.2244705,-0.017587297333333328,,-0.0037980059833333337
60,2018-05-26 14:24:03.344722,2018-05-26 14:25:03.979987,24.2268335,-0.017519868666666664,,-0.003783444583333334
60,2018-05-26 14:25:14.005837,2018-05-26 14:26:14.679932,24.228606666666668,-0.017165114333333335,,-0.003706834716666667
60,2018-05-26 14:26:24.705952,2018-05-26 14:27:25.450043,24.232742500000004,-0.017212018,,-0.0037169635166666667
60,2018-05-26 14:27:35.492809,2018-05-26 14:28:36.142569,24.235347833333332,-0.017592146500000003,,-0.0037990530166666665
60,2018-05-26 14:28:46.168678,2018-05-26 14:29:46.876042,24.241823500000002,-0.017629085833333336,,-0.0038070301666666665
60,2018-05-26 14:29:56.901814,2018-05-26 14:30:57.584478,24.245557166666668,-0.017615377500000005,,-0.003804069766666666
60,2018-05-26 14:31:07.606332,2018-05-26 14:32:08.304997,24.24896883333333,-0.017547617166666665,,-0.0037894368166666668
60,2018-05-26 14:32:18.352778,2018-05-26 14:33:19.255986,24.251600999999997,-0.017398360166666665,,-0.0037572044999999994
60,2018-05-26 14:33:29.300901,2018-05-26 14:34:30.071034,24.2550925,-0.017545188833333333,,-0.003788912233333333
60,2018-05-26 14:34:40.121988,2018-05-26 14:35:40.803517,24.257644833333337,-0.01767119583333333,,-0.0038161238499999995
60,2018-05-26 14:35:50.822324,2018-05-26 14:36:51.537941,24.2617025,-0.017878276000000005,,-0.0038608431666666675
60,2018-05-26 14:37:01.563858,2018-05-26 14:38:02.241824,24.264334833333336,-0.017707849833333338,,-0.0038240393333333336
60,2018-05-26 14:38:12.267823,2018-05-26 14:39:12.953034,24.267826333333332,-0.017649096333333333,,-0.00381135145
60,2018-05-26 14:39:22.991933,2018-05-26 14:40:23.679043,24.271049666666666,-0.01800478916666666,,-0.003888163966666666
60,2018-05-26 14:40:33.705243,2018-05-26 14:41:34.343262,24.2743,-0.017701041166666667,,-0.0038225690666666657
60,2018-05-26 14:41:44.369623,2018-05-26 14:42:45.064002,24.278518666666667,-0.017082340333333335,,-0.0036889593000000004
60,2018-05-26 14:42:55.089998,2018-05-26 14:43:55.767927,24.283381999999992,-0.017434352666666663,,-0.0037649770666666666
60,2018-05-26 14:44:05.811625,2018-05-26 14:45:06.551929,24.2882435,-0.017825724333333334,,-0.0038494944666666664
60,2018-05-26 14:45:16.574306,2018-05-26 14:46:17.276198,24.2909555,-0.017437535666666667,,-0.003765664516666667
60,2018-05-26 14:46:27.292410,2018-05-26 14:47:27.961457,24.294903333333334,-0.0176265375,,-0.0038064798333333335
60,2018-05-26 14:47:37.987358,2018-05-26 14:48:38.741149,24.300437,-0.01753064316666667,,-0.003785771166666667
60,2018-05-26 14:48:48.783470,2018-05-26 14:49:49.451995,24.305113333333335,-0.017556043999999996,,-0.003791256783333333
60,2018-05-26 14:49:59.477862,2018-05-26 14:51:00.159412,24.307880833333336,-0.017863555,,-0.0038576643
60,2018-05-26 14:51:10.206322,2018-05-26 14:52:11.085292,24.311667333333336,-0.01757162983333333,,-0.0037946224
60,2018-05-26 14:52:21.132786,2018-05-26 14:53:22.036926,24.315643500000004,-0.017536834333333338,,-0.0037871082833333333
60,2018-05-26 14:53:32.080974,2018-05-26 14:54:32.786965,24.318571166666665,-0.017559871499999997,,-0.0037920832666666674
60,2018-05-26 14:54:42.813495,2018-05-26 14:55:43.467956,24.321070333333335,-0.017810028,,-0.0038461050166666666
60,2018-05-26 14:55:53.509358,2018-05-26 14:56:54.205754,24.323488499999996,-0.017772803666666667,,-0.00383806625
60,2018-05-26 14:57:04.231664,2018-05-26 14:58:04.896842,24.3273305,-0.017517163833333335,,-0.0037828604166666663
60,2018-05-26 14:58:14.922833,2018-05-26 14:59:15.597387,24.32853966666666,-0.01771638733333334,,-0.0038258830666666674
60,2018-05-26 14:59:25.645909,2018-05-26 15:00:26.318881,24.3305285,-0.017573432,,-0.0037950118333333334
60,2018-05-26 15:00:36.344949,2018-05-26 15:01:37.052661,24.33485533333333,-0.01756865816666666,,-0.003793980683333333
60,2018-05-26 15:01:47.078628,2018-05-26 15:02:47.740364,24.337704999999996,-0.017800413833333337,,-0.0038440287
60,2018-05-26 15:02:57.766415,2018-05-26 15:03:58.413105,24.340391833333328,-0.01765117566666667,,-0.0038118004499999997
60,2018-05-26 15:04:08.461371,2018-05-26 15:05:09.172449,24.344260833333333,-0.017655646999999997,,-0.0038127660833333337
60,2018-05-26 15:05:19.218490,2018-05-26 15:06:19.956915,24.34783333333333,-0.01753033,,-0.003785703583333333
60,2018-05-26 15:06:29.982971,2018-05-26 15:07:30.717993,24.351459166666665,-0.017495736166666664,,-0.0037782331499999996
60,2018-05-26 15:07:40.744087,2018-05-26 15:08:41.565011,24.353474166666665,-0.017752029000000006,,-0.003833580016666666
60,2018-05-26 15:08:51.611906,2018-05-26 15:09:52.350007,24.357746166666665,-0.017699036,,-0.003822136
60,2018-05-26 15:10:02.376100,2018-05-26 15:11:03.094375,24.36027066666667,-0.017583029500000003,,-0.0037970841500000003
60,2018-05-26 15:11:13.138865,2018-05-26 15:12:13.767826,24.36575133333333,-0.017683661999999996,,-0.0038188160000000005
60,2018-05-26 15:12:23.790278,2018-05-26 15:13:24.576294,24.3691905,-0.01764010783333333,,-0.003809410333333333
60,2018-05-26 15:13:34.620118,2018-05-26 15:14:35.346914,24.372280333333332,-0.017360565666666664,,-0.0037490427666666665
60,2018-05-26 15:14:45.393979,2018-05-26 15:15:46.220409,24.375855,-0.01765877516666667,,-0.00381344165
60,2018-05-26 15:15:56.267188,2018-05-26 15:16:57.025245,24.378997333333334,-0.017491154999999994,,-0.00377724365
60,2018-05-26 15:17:07.074193,2018-05-26 15:18:07.796847,24.381900666666663,-0.017359967666666667,,-0.003748913633333333
60,2018-05-26 15:18:17.839921,2018-05-26 15:19:18.666076,24.3871125,-0.017487962166666666,,-0.003776554216666666
60,2018-05-26 15:19:28.708874,2018-05-26 15:20:29.397989,24.391680833333332,-0.01769192416666666,,-0.003820600066666667
60,2018-05-26 15:20:39.442349,2018-05-26 15:21:40.098343,24.39643633333333,-0.017572098666666664,,-0.0037947237666666666
60,2018-05-26 15:21:50.124400,2018-05-26 15:22:50.866695,24.40113683333334,-0.017364596166666666,,-0.0037499129999999997
60,2018-05-26 15:23:00.905859,2018-05-26 15:24:01.675117,24.40667566666667,-0.0176074375,,-0.0038023551
60,2018-05-26 15:24:11.701554,2018-05-26 15:25:12.403982,24.4095525,-0.017585126833333336,,-0.003797537083333334
60,2018-05-26 15:25:22.450856,2018-05-26 15:26:23.284916,24.411997333333332,-0.017423900333333332,,-0.003762719983333334
60,2018-05-26 15:26:33.311335,2018-05-26 15:27:34.174836,24.415435500000005,-0.017449726,,-0.0037682970833333327
60,2018-05-26 15:27:44.221189,2018-05-26 15:28:44.996779,24.416859166666665,-0.017485478500000002,,-0.003776017716666666
60,2018-05-26 15:28:55.022913,2018-05-26 15:29:55.860869,24.418497666666667,-0.017385047500000004,,-0.003754329616666667
60,2018-05-26 15:30:05.909776,2018-05-26 15:31:06.774120,24.42239383333333,-0.017450092500000004,,-0.0037683765000000005
60,2018-05-26 15:31:16.820710,2018-05-26 15:32:17.572903,24.424489666666666,-0.017651891833333332,,-0.0038119554833333335
60,2018-05-26 15:32:27.621561,2018-05-26 15:33:28.369871,24.427123499999997,-0.017590370166666668,,-0.003798669616666667
60,2018-05-26 15:33:38.396098,2018-05-26 15:34:39.101000,24.43134316666666,-0.017543458166666668,,-0.003788538783333332
60,2018-05-26 15:34:49.127698,2018-05-26 15:35:49.859279,24.433626666666665,-0.017845081833333335,,-0.0038536747333333334
60,2018-05-26 15:35:59.908056,2018-05-26 15:37:00.809505,24.43894833333333,-0.0174769495,,-0.0037741760166666656
60,2018-05-26 15:37:10.854970,2018-05-26 15:38:11.713952,24.441772,-0.01777531566666667,,-0.003838608616666667
60,2018-05-26 15:38:21.740324,2018-05-26 15:39:22.606114,24.44389466666666,-0.017710968833333333,,-0.0038247128
60,2018-05-26 15:39:32.651627,2018-05-26 15:40:33.359922,24.448330333333335,-0.017621560166666668,,-0.0038054048833333336
60,2018-05-26 15:40:43.382961,2018-05-26 15:41:44.199929,24.45023766666667,-0.01761769583333333,,-0.0038045705166666667
60,2018-05-26 15:41:54.226011,2018-05-26 15:42:54.920503,24.455075666666666,-0.017510051999999998,,-0.00378132465
60,2018-05-26 15:43:04.966397,2018-05-26 15:44:05.843261,24.458649666666666,-0.017445153499999998,,-0.00376730955
60,2018-05-26 15:44:15.885185,2018-05-26 15:45:16.621379,24.462330333333334,-0.01734693966666667,,-0.003746100216666667
60,2018-05-26 15:45:26.670273,2018-05-26 15:46:27.511800,24.46501633333333,-0.017358071,,-0.003748504283333333
60,2018-05-26 15:46:37.538174,2018-05-26 15:47:38.339872,24.4687775,-0.01755310966666667,,-0.0037906229666666664
60,2018-05-26 15:47:48.366579,2018-05-26 15:48:49.091024,24.47275766666667,-0.017357924833333333,,-0.0037484724833333335
60,2018-05-26 15:48:59.136641,2018-05-26 15:49:59.943239,24.475524333333333,-0.017595900166666668,,-0.0037998636666666664
60,2018-05-26 15:50:09.969384,2018-05-26 15:51:10.737450,24.480228166666667,-0.017470012500000003,,-0.0037726779
60,2018-05-26 15:51:20.784820,2018-05-26 15:52:21.565732,24.484609166666665,-0.0175742055,,-0.0037951786499999998
60,2018-05-26 15:52:31.591901,2018-05-26 15:53:32.490603,24.490172000000005,-0.017578024,,-0.003796003216666666
60,2018-05-26 15:53:42.536337,2018-05-26 15:54:43.343123,24.493639999999996,-0.017803542333333332,,-0.0038447042
60,2018-05-26 15:54:53.369375,2018-05-26 15:55:54.096902,24.498344,-0.017771507166666662,,-0.0038377860999999997
60,2018-05-26 15:56:04.145172,2018-05-26 15:57:04.886991,24.503613500000004,-0.017225072833333334,,-0.0037197828333333334
60,2018-05-26 15:57:14.913276,2018-05-26 15:58:15.739125,24.506730500000003,-0.017505157333333337,,-0.003780267616666667
60,2018-05-26 15:58:25.786301,2018-05-26 15:59:26.520373,24.50925816666667,-0.017416439,,-0.00376110875
60,2018-05-26 15:59:36.546747,2018-05-26 16:00:37.208269,24.510870166666667,-0.017564094500000002,,-0.003792995166666667
60,2018-05-26 16:00:47.236082,2018-05-26 16:01:48.076900,24.51498333333333,-0.017426320166666665,,-0.0037632425666666667
60,2018-05-26 16:01:58.124556,2018-05-26 16:02:58.826900,24.517456166666665,-0.017258929333333332,,-0.0037270943499999997
60,2018-05-26 16:03:08.853104,2018-05-26 16:04:09.526653,24.520574833333335,-0.0172335825,,-0.0037216206499999997
60,2018-05-26 16:04:19.553885,2018-05-26 16:05:20.299178,24.52344816666667,-0.01771354483333333,,-0.00382526915
60,2018-05-26 16:05:30.325343,2018-05-26 16:06:31.051907,24.52702333333333,-0.017548795000000002,,-0.0037896910833333333
60,2018-05-26 16:06:41.078165,2018-05-26 16:07:41.769081,24.529362666666664,-0.017311915,,-0.0037385364666666665
60,2018-05-26 16:07:51.795346,2018-05-26 16:08:52.464828,24.5327485,-0.017416439333333332,,-0.0037611087000000002
60,2018-05-26 16:09:02.491333,2018-05-26 16:10:03.215757,24.53667283333333,-0.01785051866666667,,-0.0038548489666666665
60,2018-05-26 16:10:13.242003,2018-05-26 16:11:14.151418,24.53933483333333,-0.01773757633333333,,-0.0038304587500000006
60,2018-05-26 16:11:24.198742,2018-05-26 16:12:25.120796,24.5437965,-0.017584630333333337,,-0.0037974297833333333
60,2018-05-26 16:12:35.168735,2018-05-26 16:13:36.058628,24.546672833333336,-0.01758649766666667,,-0.0037978331000000005
60,2018-05-26 16:13:46.107096,2018-05-26 16:14:46.823291,24.551671666666664,-0.017911204000000003,,-0.003867953966666666
60,2018-05-26 16:14:56.869452,2018-05-26 16:15:57.602118,24.557156333333335,-0.017800193,,-0.003843981083333334
60,2018-05-26 16:16:07.628370,2018-05-26 16:17:08.558719,24.560570666666667,-0.017363261,,-0.003749624883333333
60,2018-05-26 16:17:18.604501,2018-05-26 16:18:19.521456,24.564066166666667,-0.017588788166666668,,-0.0037983278666666666
60,2018-05-26 16:18:29.563993,2018-05-26 16:19:30.229006,24.567077333333334,-0.017445502499999998,,-0.0037673851
60,2018-05-26 16:19:40.254319,2018-05-26 16:20:40.963213,24.570090166666663,-0.01768929316666667,,-0.0038200319166666664
60,2018-05-26 16:20:51.008996,2018-05-26 16:21:51.900213,24.573423333333334,-0.01746110633333333,,-0.0037707547666666666
60,2018-05-26 16:22:01.948664,2018-05-26 16:23:02.676912,24.57769733333333,-0.017777136500000002,,-0.0038390020666666663
60,2018-05-26 16:23:12.703148,2018-05-26 16:24:13.383470,24.58022416666667,-0.01749489,,-0.0037780503666666665
60,2018-05-26 16:24:23.429628,2018-05-26 16:25:24.354945,24.584847833333335,-0.017574703500000004,,-0.003795285983333333
60,2018-05-26 16:25:34.397008,2018-05-26 16:26:35.212665,24.58879883333334,-0.017394671166666667,,-0.0037564078666666666
60,2018-05-26 16:26:45.239060,2018-05-26 16:27:45.939643,24.593208,-0.017311316333333333,,-0.0037384072833333334
60,2018-05-26 16:27:55.988245,2018-05-26 16:28:56.779509,24.599633000000004,-0.017547837666666663,,-0.0037894845666666664
60,2018-05-26 16:29:06.819142,2018-05-26 16:30:07.595405,24.605386000000003,-0.0177603925,,-0.0038353861166666664
60,2018-05-26 16:30:17.624279,2018-05-26 16:31:18.479122,24.60880033333334,-0.017444436,,-0.0037671546166666665
60,2018-05-26 16:31:28.515741,2018-05-26 16:32:29.293726,24.61224166666667,-0.017636758166666665,,-0.0038086871000000003
60,2018-05-26 16:32:39.320637,2018-05-26 16:33:40.130299,24.616812500000005,-0.01767719416666667,,-0.003817419166666667
60,2018-05-26 16:33:50.178478,2018-05-26 16:34:51.058299,24.61899066666667,-0.017712652833333332,,-0.0038250765000000008
60,2018-05-26 16:35:01.082731,2018-05-26 16:36:01.995756,24.622406166666664,-0.017426964333333333,,-0.003763381583333334
60,2018-05-26 16:36:12.044426,2018-05-26 16:37:12.800603,24.62428983333333,-0.017498901833333334,,-0.0037789166
60,2018-05-26 16:37:22.826288,2018-05-26 16:38:23.588710,24.62619883333333,-0.017504182333333333,,-0.0037800570000000003
60,2018-05-26 16:38:33.635507,2018-05-26 16:39:34.404993,24.631119333333334,-0.01763238866666667,,-0.0038077434
60,2018-05-26 16:39:44.431426,2018-05-26 16:40:45.240123,24.633350333333333,-0.017770669166666662,,-0.00383760535
60,2018-05-26 16:40:55.289534,2018-05-26 16:41:56.187126,24.63708733333333,-0.017748027833333332,,-0.0038327157833333335
60,2018-05-26 16:42:06.213319,2018-05-26 16:43:07.118550,24.64034183333333,-0.017882986499999996,,-0.0038618604500000003
60,2018-05-26 16:43:17.142279,2018-05-26 16:44:17.941358,24.643942999999997,-0.0175851265,,-0.0037975371333333337
60,2018-05-26 16:44:27.989444,2018-05-26 16:45:28.791131,24.646979333333334,-0.017768525333333337,,-0.0038371424666666662
60,2018-05-26 16:45:38.838608,2018-05-26 16:46:39.499252,24.651764,-0.017805998166666667,,-0.0038452347333333336
60,2018-05-26 16:46:49.516843,2018-05-26 16:47:50.308061,24.654856666666667,-0.01729962283333333,,-0.0037358819666666663
60,2018-05-26 16:48:00.356287,2018-05-26 16:49:01.129416,24.658083499999993,-0.017746021333333337,,-0.003832282666666666
60,2018-05-26 16:49:11.155788,2018-05-26 16:50:11.845991,24.6610155,-0.017826524833333336,,-0.00384966725
60,2018-05-26 16:50:21.872297,2018-05-26 16:51:22.670414,24.6648875,-0.01759814516666667,,-0.0038003484000000004
60,2018-05-26 16:51:32.709343,2018-05-26 16:52:33.517708,24.667684,-0.017920781333333333,,-0.0038700223
60,2018-05-26 16:52:43.562398,2018-05-26 16:53:44.399197,24.66964683333333,-0.017602432499999997,,-0.0038012742833333337
60,2018-05-26 16:53:54.447174,2018-05-26 16:54:55.287840,24.672902166666667,-0.01800353766666667,,-0.0038878937666666667
60,2018-05-26 16:55:05.314133,2018-05-26 16:56:06.082622,24.672847166666667,-0.017447038833333334,,-0.0037677168499999996
60,2018-05-26 16:56:16.130675,2018-05-26 16:57:16.735203,24.67392383333333,-0.017897237333333333,,-0.00386493795
60,2018-05-26 16:57:26.758315,2018-05-26 16:58:27.476618,24.675724499999994,-0.01750031816666667,,-0.0037792226
60,2018-05-26 16:58:37.500957,2018-05-26 16:59:38.157323,24.679195166666666,-0.017644174333333335,,-0.003810288483333333
60,2018-05-26 16:59:48.178761,2018-05-26 17:00:49.014822,24.682958666666664,-0.017527679833333334,,-0.0037851314000000003
